store_num	year	month	day	lat	lng	store	
1923	1993	6	30	43.035396	-85.689669	walmart	
1960	1993	6	30	27.95722	-82.503417	walmart	
6474	1993	7	1	38.6125521	-90.3245599	sam	
6482	1993	7	1	32.8276924	-96.679851	sam	
6485	1993	7	1	41.5733669	-87.7844944	sam	
6487	1993	7	1	41.9320859	-88.0020589	sam	
6488	1993	7	1	41.7490682	-88.0460894	sam	
6489	1993	7	1	41.6099709	-87.5445302	sam	
6426	1993	7	6	38.8402805	-97.6114237	sam	
6410	1993	7	12	21.3972222	-157.9733333	sam	
6431	1993	7	14	42.1191326	-76.8836261	sam	
6429	1993	7	15	42.3211522	-85.1797142	sam	
6443	1993	7	19	35.3848841	-77.9927651	sam	
6445	1993	7	20	26.966035	-82.1387233	sam	
185	1993	7	21	33.6413409	-97.1372211	walmart	
6422	1993	7	21	32.5007037	-94.7404891	sam	
6433	1993	7	22	38.3565773	-121.9877444	sam	
6435	1993	7	26	33.1225986	-87.5593613	sam	
1664	1993	7	27	35.7339594	-77.9521191	walmart	
1933	1993	7	27	41.905097	-87.908544	walmart	
1970	1993	7	27	42.3728709	-71.5623368	walmart	
1976	1993	7	27	42.159662	-76.86017	walmart	
1988	1993	7	27	38.7839697	-121.286347	walmart	
1992	1993	7	27	34.1059119	-117.679106	walmart	
2006	1993	7	27	46.4229604	-117.0443107	walmart	
2007	1993	7	27	47.141523	-119.274706	walmart	
2010	1993	7	27	41.790689	-86.249435	walmart	
6448	1993	8	9	28.2441768	-82.7192671	sam	
6439	1993	8	16	31.8456816	-102.3676431	sam	
6424	1993	8	17	40.486427	-86.1336033	sam	
6438	1993	8	23	43.188563	-76.234732	sam	
6356	1993	8	24	41.5356492	-73.8990252	sam	
6440	1993	8	25	42.7539447	-73.7830861	sam	
6447	1993	8	26	36.1484862	-86.9523954	sam	
1810	1993	8	31	41.530631	-73.896591	walmart	
1873	1993	8	31	41.78808	-71.49851	walmart	
1932	1993	8	31	44.526109	-68.398132	walmart	
1962	1993	8	31	40.478816	-86.103529	walmart	
1968	1993	8	31	39.495503	-76.176749	walmart	
1974	1993	8	31	46.14161	-67.8405729	walmart	
1975	1993	8	31	43.3756337	-72.3290877	walmart	
1977	1993	8	31	40.072723	-74.124615	walmart	
1983	1993	8	31	37.607562	-120.937495	walmart	
1990	1993	8	31	40.266453	-83.070127	walmart	
1995	1993	8	31	42.9099547	-112.4662922	walmart	
1997	1993	8	31	42.757143	-73.761671	walmart	
2001	1993	8	31	36.7375	-119.721727	walmart	
2008	1993	8	31	41.139103	-80.029577	walmart	
2009	1993	8	31	39.4642702	-76.3163698	walmart	
2012	1993	8	31	42.1706	-71.8794	walmart	
2015	1993	8	31	38.8585922	-77.3959191	walmart	
2016	1993	8	31	48.5519636	-117.9159699	walmart	
2036	1993	8	31	38.3202719	-81.7123711	walmart	
6425	1993	9	13	42.7920116	-106.2169139	sam	
6419	1993	9	14	44.7630567	-85.6206317	sam	
6458	1993	9	20	37.3466983	-79.2112769	sam	
1927	1993	9	21	41.3100856	-81.5172529	walmart	
6452	1993	9	21	35.5692059	-82.6159271	sam	
6460	1993	9	22	40.5186809	-78.3947359	sam	
1848	1993	9	28	41.830045	-88.056333	walmart	
1893	1993	9	28	38.937514	-76.718001	walmart	
1984	1993	9	28	42.700915	-73.1087148	walmart	
1986	1993	9	28	41.261718	-82.616224	walmart	
2013	1993	9	28	44.5520105	-69.6317121	walmart	
2014	1993	9	28	44.3308661	-84.6474306	walmart	
2021	1993	9	28	41.904178	-71.032383	walmart	
2025	1993	9	28	37.752197	-121.472233	walmart	
2029	1993	9	28	42.367144	-122.858328	walmart	
2049	1993	9	28	40.5186809	-78.3947359	walmart	
2058	1993	9	28	35.837311	-78.608464	walmart	
2060	1993	9	28	38.0014904	-84.4463959	walmart	
6453	1993	10	11	30.401356	-97.7525352	sam	
6454	1993	10	13	42.4672923	-83.2880591	sam	
6461	1993	10	18	40.9222222	-98.3580556	sam	
2020	1993	10	19	40.9330367	-87.1561301	walmart	
2048	1993	10	19	38.23753	-122.082106	walmart	
2061	1993	10	19	42.4400357	-85.6489035	walmart	
6437	1993	10	20	39.165325	-86.5263857	sam	
1948	1993	10	26	40.4189566	-80.5895167	walmart	
1965	1993	10	26	41.2281354	-95.8474936	walmart	
1972	1993	10	26	37.699638	-121.767687	walmart	
1978	1993	10	26	41.4408531	-86.3291875	walmart	
1981	1993	10	26	38.2941525	-76.5025729	walmart	
1987	1993	10	26	43.050341	-83.303404	walmart	
1989	1993	10	26	34.662389	-120.465115	walmart	
2002	1993	10	26	37.00822	-121.551251	walmart	
2003	1993	10	26	40.4714017	-74.4498394	walmart	
2005	1993	10	26	35.461209	-80.5919146	walmart	
2027	1993	10	26	39.6570823	-78.7249469	walmart	
2030	1993	10	26	37.972304	-120.365798	walmart	
2031	1993	10	26	37.6042	-122.067041	walmart	
2032	1993	10	26	34.220151	-119.160739	walmart	
2035	1993	10	26	40.1028264	-84.6330115	walmart	
2039	1993	10	26	37.318186	-120.501229	walmart	
2041	1993	10	26	39.6250936	-75.5084085	walmart	
2046	1993	10	26	44.3444284	-69.7936044	walmart	
2053	1993	10	26	39.5246212	-122.219067	walmart	
2059	1993	10	26	40.308476	-79.582213	walmart	
1916	1993	11	2	26.317498	-80.202448	walmart	
2055	1993	11	2	43.2276303	-71.480491	walmart	
2068	1993	11	2	40.139882	-74.8225135	walmart	
2069	1993	11	2	42.244814	-122.779912	walmart	
6444	1993	11	2	42.030327	-87.6926257	sam	
6463	1993	11	15	34.5034394	-82.6501332	sam	
6455	1993	11	22	34.235913	-119.1681373	sam	
6462	1993	11	22	44.3106241	-69.7794897	sam	
2072	1993	11	23	17.9792667	-66.1005551	walmart	
6456	1993	11	23	44.6994873	-73.4529124	sam	
6450	1993	12	14	39.2295369	-84.6583745	sam	
1979	1994	1	4	38.9312759	-122.616458	walmart	
1994	1994	1	4	44.6947149	-73.4875154	walmart	
1996	1994	1	4	25.98738	-80.124249	walmart	
2004	1994	1	4	42.488442	-90.7389655	walmart	
2022	1994	1	4	41.7459136	-72.1676292	walmart	
2023	1994	1	4	40.350993	-76.39045	walmart	
2024	1994	1	4	41.5729577	-75.9361346	walmart	
2028	1994	1	4	33.936704	-117.455245	walmart	
2040	1994	1	4	40.0460497	-74.8359063	walmart	
2047	1994	1	4	44.8425623	-69.3211213	walmart	
2051	1994	1	4	35.2219689	-114.0358105	walmart	
2052	1994	1	4	39.133774	-123.197423	walmart	
2054	1994	1	4	38.359946	-120.807184	walmart	
2056	1994	1	4	43.1056092	-73.7514065	walmart	
2062	1994	1	4	42.0794968	-86.4235431	walmart	
2063	1994	1	4	41.098156	-80.773985	walmart	
2064	1994	1	4	41.330907	-74.784319	walmart	
2083	1994	1	4	39.567986	-79.977029	walmart	
2105	1994	1	4	32.926113	-96.839343	walmart	
6601	1994	1	5	61.1199289	-149.8936503	sam	
6606	1994	1	5	33.4895398	-112.256285	sam	
6613	1994	1	5	33.8197825	-118.1064156	sam	
6618	1994	1	5	33.6912614	-117.8223506	sam	
6621	1994	1	5	38.7637052	-121.2912463	sam	
6633	1994	1	5	40.5417839	-105.044052	sam	
6643	1994	1	5	33.828105	-84.3279093	sam	
6651	1994	1	5	39.2720509	-76.7319161	sam	
6663	1994	1	5	43.4970856	-83.9532571	sam	
6667	1994	1	5	42.2411499	-83.6129939	sam	
6670	1994	1	5	39.8285035	-75.1253492	sam	
6684	1994	1	5	41.1768888	-112.0038311	sam	
6602	1994	1	7	61.1995461	-149.823974	sam	
6607	1994	1	7	33.5106684	-112.029752	sam	
6616	1994	1	7	33.881922	-117.8956062	sam	
6620	1994	1	7	38.668585	-121.1481284	sam	
6627	1994	1	7	33.8027565	-117.9981142	sam	
6632	1994	1	7	39.7069307	-104.9564084	sam	
6649	1994	1	7	42.3142089	-71.7978333	sam	
6650	1994	1	7	39.3403944	-76.4967919	sam	
6658	1994	1	7	42.245869	-84.4013462	sam	
6665	1994	1	7	42.6415701	-83.3468784	sam	
6673	1994	1	7	42.9202891	-78.7589558	sam	
6676	1994	1	7	40.1439985	-75.1157286	sam	
6683	1994	1	7	40.6620696	-111.8866683	sam	
6603	1994	1	9	64.8088617	-147.7076836	sam	
6605	1994	1	9	33.3650631	-111.7495419	sam	
6610	1994	1	9	34.0122346	-117.688944	sam	
6615	1994	1	9	33.7131611	-117.9541894	sam	
6623	1994	1	9	38.6258567	-121.3884671	sam	
6630	1994	1	9	39.7963702	-105.0995842	sam	
6642	1994	1	9	27.890814	-82.5023464	sam	
6646	1994	1	9	34.0753762	-84.2940899	sam	
6652	1994	1	9	39.3425174	-77.3668965	sam	
6661	1994	1	9	42.1994863	-85.5509164	sam	
6664	1994	1	9	42.6261446	-83.0335384	sam	
6669	1994	1	9	42.9561485	-71.4418101	sam	
6671	1994	1	9	40.260111	-74.2737573	sam	
6675	1994	1	9	42.062143	-80.0758425	sam	
6685	1994	1	9	40.2175384	-111.7018452	sam	
6608	1994	1	11	33.6272938	-112.0893682	sam	
6619	1994	1	11	34.0739866	-117.6141457	sam	
6622	1994	1	11	38.4929881	-121.3884671	sam	
6628	1994	1	11	33.8101772	-118.3520389	sam	
6631	1994	1	11	39.7020217	-104.8396248	sam	
6637	1994	1	11	26.2480143	-80.2711588	sam	
6644	1994	1	11	34.2292795	-83.8950042	sam	
6648	1994	1	11	41.8335317	-71.3230549	sam	
6653	1994	1	11	39.1438746	-77.1887747	sam	
6662	1994	1	11	42.5000719	-82.9394002	sam	
6666	1994	1	11	42.3373253	-83.4963567	sam	
6674	1994	1	11	41.0550969	-73.8201337	sam	
6678	1994	1	11	40.5588535	-80.0423151	sam	
6688	1994	1	11	47.3065313	-122.2156643	sam	
6604	1994	1	13	35.1980671	-111.6512725	sam	
6612	1994	1	13	37.9899071	-122.0496521	sam	
6614	1994	1	13	34.0835771	-118.0361736	sam	
6617	1994	1	13	33.8771435	-118.2789735	sam	
6624	1994	1	13	34.0868517	-117.2617329	sam	
6635	1994	1	13	39.6166037	-105.0674317	sam	
6636	1994	1	13	41.6926548	-72.7215385	sam	
6657	1994	1	13	42.4756294	-83.517682	sam	
6660	1994	1	13	42.9708634	-82.4249142	sam	
6668	1994	1	13	35.823483	-78.8255621	sam	
6679	1994	1	13	40.3473888	-79.9304633	sam	
6681	1994	1	13	41.7034769	-71.4655565	sam	
6687	1994	1	13	47.7414448	-122.336736	sam	
6609	1994	1	15	33.6917281	-116.4075854	sam	
6611	1994	1	15	33.9810337	-117.8897468	sam	
6625	1994	1	15	34.2819461	-118.4389719	sam	
6626	1994	1	15	55.124333	-120.998933	sam	
6655	1994	1	15	38.646173	-76.898217	sam	
6659	1994	1	15	42.5053384	-83.1059154	sam	
6672	1994	1	15	35.0622488	-106.4641459	sam	
6677	1994	1	15	40.4324714	-79.7512033	sam	
6686	1994	1	15	40.7177351	-111.8985922	sam	
6692	1994	1	15	32.3395031	-110.9864294	sam	
6693	1994	1	15	40.1745538	-74.9226665	sam	
6465	1994	1	17	29.7375438	-95.5249863	sam	
1969	1994	1	25	37.504584	-77.630537	walmart	
1991	1994	1	25	39.1432549	-86.5795932	walmart	
2038	1994	1	25	38.955137	-77.44606	walmart	
2043	1994	1	25	42.767876	-78.128461	walmart	
2050	1994	1	25	36.0436713	-114.976545	walmart	
2057	1994	1	25	42.7921239	-72.0337112	walmart	
2065	1994	1	25	35.926372	-84.062813	walmart	
2084	1994	1	25	45.6943381	-111.0461292	walmart	
2125	1994	1	25	39.742976	-105.079328	walmart	
2067	1994	2	15	18.2028995	-67.147047	walmart	
1424	1994	3	1	37.2464455	-77.389539	walmart	
6449	1994	3	7	37.0833893	-88.6000478	sam	
6471	1994	3	8	28.8052674	-97.0035982	sam	
6503	1994	3	14	31.3271189	-89.2903392	sam	
6501	1994	3	15	35.8456213	-86.39027	sam	
6506	1994	3	16	31.5766377	-84.1962563	sam	
2073	1994	3	22	41.4185092	-81.7563518	walmart	
2102	1994	3	22	43.9554921	-86.3999415	walmart	
2124	1994	3	22	39.7707756	-84.0558635	walmart	
2070	1994	3	29	61.192391	-149.880596	walmart	
2071	1994	3	29	61.140248	-149.8683069	walmart	
2074	1994	3	29	61.568752	-149.363649	walmart	
2044	1994	3	30	39.7234399	-121.803841	walmart	
2078	1994	3	30	39.4018482	-81.4099387	walmart	
2079	1994	3	30	35.2426909	-85.690697	walmart	
2080	1994	3	30	42.2610303	-85.178726	walmart	
2081	1994	3	30	27.98293	-82.731593	walmart	
2097	1994	3	30	42.2807574	-73.7567036	walmart	
2101	1994	3	30	46.182663	-119.176427	walmart	
2192	1994	3	30	47.1129642	-88.5866421	walmart	
3683	1994	4	5	18.3419118	-66.058249	walmart	
6509	1994	4	18	34.257038	-85.1646726	sam	
6524	1994	4	19	37.244039	-77.4102607	sam	
6562	1994	4	20	43.2341813	-86.2483921	sam	
6464	1994	4	21	42.0144814	-87.8991514	sam	
2086	1994	4	26	33.024992	-96.8278179	walmart	
2103	1994	4	26	42.1106	-71.2462	walmart	
2133	1994	4	26	30.2573497	-97.8612767	walmart	
2201	1994	4	26	31.77739	-106.385927	walmart	
2085	1994	5	3	18.4561305	-67.0226297	walmart	
6682	1994	5	16	41.0709042	-111.9880199	sam	
1941	1994	5	17	34.116658	-117.826863	walmart	
2037	1994	5	17	46.9760481	-123.8143844	walmart	
2094	1994	5	17	33.17201	-117.216551	walmart	
2110	1994	5	17	33.902913	-118.145372	walmart	
2152	1994	5	17	42.700772	-73.8509009	walmart	
3682	1994	5	26	18.3714026	-65.7295435	walmart	
6634	1994	6	13	39.5360997	-104.8963682	sam	
6502	1994	6	14	31.7950511	-106.3581527	sam	
2091	1994	6	29	25.786654	-80.33565	walmart	
2095	1994	6	29	41.7570221	-70.6552268	walmart	
6510	1994	7	12	44.1635775	-93.9993996	sam	
6535	1994	7	13	44.9591352	-89.6301221	sam	
2066	1994	7	26	29.735632	-95.511703	walmart	
2082	1994	7	26	33.871921	-118.061785	walmart	
2087	1994	7	26	45.0502253	-93.0666297	walmart	
2106	1994	7	26	39.5553033	-119.7823559	walmart	
2111	1994	7	26	33.4155686	-86.666776	walmart	
2122	1994	7	26	42.1218223	-71.033232	walmart	
2127	1994	7	26	44.91845	-89.652735	walmart	
2191	1994	7	26	41.4598	-84.5491	walmart	
2215	1994	7	26	41.749259	-88.001097	walmart	
2126	1994	8	2	21.450073	-158.0058	walmart	
2114	1994	8	30	30.75214	-85.547635	walmart	
6539	1994	8	30	43.9747838	-75.9107565	sam	
2100	1994	8	31	45.6268855	-84.477827	walmart	
2104	1994	8	31	41.5034271	-74.0104178	walmart	
2115	1994	8	31	40.496132	-81.4724929	walmart	
2130	1994	8	31	43.0332342	-70.7837085	walmart	
2149	1994	8	31	40.4041	-82.4415	walmart	
2154	1994	8	31	33.970983	-84.148064	walmart	
2157	1994	8	31	41.6422	-71.0098	walmart	
2174	1994	8	31	42.1062	-72.7083	walmart	
2209	1994	8	31	39.9750152	-82.012846	walmart	
2210	1994	8	31	43.0101411	-78.822255	walmart	
2238	1994	8	31	43.2058506	-86.1960859	walmart	
6434	1994	9	12	39.0848952	-76.8028933	sam	
1985	1994	9	27	39.1018957	-76.8024552	walmart	
2077	1994	9	27	33.662374	-117.294195	walmart	
2099	1994	9	27	35.613021	-120.681342	walmart	
2119	1994	9	27	37.431301	-121.920741	walmart	
2132	1994	9	27	30.3791238	-91.0663287	walmart	
2143	1994	9	27	44.7650618	-69.719218	walmart	
2146	1994	9	27	42.9386856	-74.1881858	walmart	
2166	1994	9	27	43.061028	-76.060531	walmart	
2197	1994	9	27	41.3643709	-80.6992633	walmart	
2223	1994	9	27	39.867991	-105.053555	walmart	
2241	1994	9	27	46.315061	-119.985924	walmart	
6472	1994	10	4	41.2208559	-95.8881542	sam	
6528	1994	10	12	39.0663831	-84.2805478	sam	
2112	1994	10	18	33.507991	-111.8915746	walmart	
2121	1994	10	18	47.2312535	-123.1279169	walmart	
2183	1994	10	18	44.1317376	-70.493114	walmart	
2225	1994	10	18	42.013402	-71.470753	walmart	
2108	1994	10	22	39.451619	-74.652296	walmart	
2118	1994	10	22	42.5957	-71.7579	walmart	
2075	1994	10	26	44.023448	-121.317282	walmart	
2098	1994	10	26	40.0578811	-82.9142159	walmart	
2117	1994	10	26	37.0567457	-120.8706909	walmart	
2120	1994	10	26	42.615444	-75.523265	walmart	
2147	1994	10	26	46.8336767	-114.0477029	walmart	
2155	1994	10	26	42.5503	-71.9927	walmart	
2169	1994	10	26	40.8165881	-75.7314491	walmart	
2170	1994	10	26	41.5084191	-72.1193878	walmart	
2175	1994	10	26	36.6976205	-93.3663348	walmart	
2178	1994	10	26	45.1764257	-67.2745629	walmart	
2187	1994	10	26	47.4533881	-120.334939	walmart	
2200	1994	10	26	41.369881	-72.064257	walmart	
2202	1994	10	26	43.83903	-70.444953	walmart	
2204	1994	10	26	41.8624425	-87.8190799	walmart	
2205	1994	10	26	39.9754721	-76.7688971	walmart	
2208	1994	10	26	41.9899841	-76.5476635	walmart	
2243	1994	10	26	44.2942975	-121.1726495	walmart	
6517	1994	11	15	39.7634924	-84.0748789	sam	
2045	1995	1	3	39.378539	-76.507973	walmart	
2092	1995	1	3	44.7054418	-75.4559378	walmart	
2109	1995	1	3	39.4248022	-75.0397174	walmart	
2113	1995	1	3	33.522362	-112.093325	walmart	
2131	1995	1	3	39.0005521	-95.6939401	walmart	
2134	1995	1	3	35.2938643	-80.7557223	walmart	
2150	1995	1	3	32.581185	-117.034908	walmart	
2156	1995	1	3	40.880547	-72.947155	walmart	
2198	1995	1	3	44.8618955	-93.26521	walmart	
2227	1995	1	3	42.094511	-70.967294	walmart	
2250	1995	1	3	39.144739	-84.402742	walmart	
2265	1995	1	3	34.7097402	-82.2458752	walmart	
2269	1995	1	3	46.601607	-120.48103	walmart	
2271	1995	1	3	44.7821248	-88.5884847	walmart	
2275	1995	1	3	39.5266745	-84.7680315	walmart	
2276	1995	1	3	41.6192216	-86.6926683	walmart	
2141	1995	1	4	39.9120596	-75.1487007	walmart	
2123	1995	1	25	33.4434903	-94.1003576	walmart	
2129	1995	1	25	41.03207	-78.401985	walmart	
2136	1995	1	25	38.4826809	-77.9738055	walmart	
2234	1995	1	25	43.2322987	-75.4981489	walmart	
2142	1995	1	31	42.8030663	-71.2429542	walmart	
2145	1995	1	31	40.645213	-75.488484	walmart	
2184	1995	1	31	41.7959	-71.3256	walmart	
2185	1995	1	31	40.8119462	-76.8560661	walmart	
2213	1995	1	31	38.4939274	-90.3025471	walmart	
2239	1995	1	31	29.4430364	-98.6396206	walmart	
2242	1995	1	31	33.836378	-117.938855	walmart	
2245	1995	1	31	33.241659	-117.291447	walmart	
2246	1995	1	31	42.9635574	-71.4818899	walmart	
2257	1995	1	31	29.853539	-95.509399	walmart	
2281	1995	1	31	40.3447292	-79.9456548	walmart	
2240	1995	2	23	18.365712	-66.0985667	walmart	
2089	1995	3	15	36.6625847	-82.0711547	walmart	
2221	1995	3	15	37.1413544	-93.2578258	walmart	
2237	1995	3	15	26.614888	-81.6660239	walmart	
2255	1995	3	15	40.9858933	-76.019806	walmart	
2093	1995	3	21	43.123289	-75.226307	walmart	
2278	1995	3	21	42.0558819	-80.0887504	walmart	
2279	1995	3	21	39.190623	-76.6065859	walmart	
2248	1995	3	22	39.2860441	-76.7399678	walmart	
6582	1995	4	10	32.2202041	-80.7436141	sam	
6514	1995	4	18	42.4927641	-92.3429631	sam	
2164	1995	4	26	42.500825	-78.692593	walmart	
2207	1995	5	2	40.619873	-111.858238	walmart	
2218	1995	5	2	33.680106	-117.670117	walmart	
2228	1995	5	2	42.4653	-73.1994	walmart	
2273	1995	5	2	43.019661	-83.608857	walmart	
2348	1995	5	2	32.720782	-79.968551	walmart	
6541	1995	5	17	40.3487181	-74.6590472	sam	
6569	1995	5	18	37.252617	-81.2712105	sam	
6571	1995	5	18	34.1954331	-79.7625625	sam	
2139	1995	5	31	42.4495788	-70.9633929	walmart	
2171	1995	5	31	40.3031549	-74.676933	walmart	
2244	1995	5	31	38.4118585	-82.3868432	walmart	
2249	1995	5	31	46.6786936	-122.9789714	walmart	
2256	1995	5	31	36.3559446	-78.3221663	walmart	
2306	1995	5	31	33.2356713	-87.6114631	walmart	
2309	1995	5	31	39.3436759	-84.3958381	walmart	
2315	1995	5	31	44.9335169	-123.3055047	walmart	
2151	1995	6	20	26.147198	-80.316978	walmart	
2318	1995	6	21	40.6008836	-79.193372	walmart	
2259	1995	6	28	48.2098598	-114.290174	walmart	
2307	1995	6	28	40.5458899	-111.8986275	walmart	
2088	1995	7	25	43.01243	-78.20905	walmart	
2159	1995	7	25	42.0796996	-78.4685531	walmart	
2283	1995	7	25	41.6625671	-71.5670572	walmart	
2311	1995	7	25	40.898465	-85.516092	walmart	
2313	1995	7	25	41.2392227	-81.3459405	walmart	
2322	1995	7	25	35.14078	-89.7976259	walmart	
2350	1995	7	25	41.5492182	-84.1416147	walmart	
2369	1995	7	25	43.4294845	-71.5842643	walmart	
2421	1995	7	25	45.397877	-92.605813	walmart	
2308	1995	8	1	21.98252	-159.3653348	walmart	
2314	1995	8	2	21.394981	-158.032193	walmart	
2321	1995	8	3	19.6455829	-155.990497	walmart	
1499	1995	8	16	37.8162662	-80.4283302	walmart	
2135	1995	8	16	42.681742	-74.455962	walmart	
2262	1995	8	16	42.547701	-75.060255	walmart	
2158	1995	8	22	42.2848	-71.6567	walmart	
2263	1995	8	22	40.254247	-75.665199	walmart	
2266	1995	8	22	41.346396	-81.821183	walmart	
2272	1995	8	22	38.5527143	-76.0536159	walmart	
2274	1995	8	22	45.276981	-93.002495	walmart	
2286	1995	8	22	40.859932	-73.081731	walmart	
2310	1995	8	22	36.03136	-83.866823	walmart	
6533	1995	9	7	40.7933949	-77.8600012	sam	
6540	1995	9	7	35.3301529	-80.7325287	sam	
1980	1995	9	19	41.924242	-71.8861767	walmart	
2116	1995	9	19	43.334827	-73.680767	walmart	
2153	1995	9	19	43.4766461	-70.5058318	walmart	
2230	1995	9	19	40.831737	-77.8040833	walmart	
2233	1995	9	19	39.396007	-77.41112	walmart	
2267	1995	9	19	42.3915772	-71.6867874	walmart	
2289	1995	9	19	42.898098	-73.210709	walmart	
2403	1995	9	19	47.161344	-122.289429	walmart	
2214	1995	10	11	34.0234231	-80.9532077	walmart	
6536	1995	10	11	40.6572331	-75.4985521	sam	
2107	1995	10	17	43.1440783	-78.696867	walmart	
2137	1995	10	17	35.9536196	-78.9961333	walmart	
2176	1995	10	17	26.932809	-80.1282109	walmart	
2195	1995	10	17	40.130864	-74.2263849	walmart	
2329	1995	10	17	42.587846	-72.285061	walmart	
2386	1995	10	17	42.238074	-72.279761	walmart	
6526	1995	10	30	42.0970023	-79.2353259	sam	
2161	1995	11	1	37.697808	-121.886905	walmart	
2177	1995	11	1	32.805803	-117.115878	walmart	
2194	1995	11	1	38.7751087	-77.1353822	walmart	
2206	1995	11	1	33.564084	-117.713055	walmart	
2247	1995	11	1	35.737444	-78.781938	walmart	
2252	1995	11	1	40.7109583	-75.2811234	walmart	
2277	1995	11	1	36.810723	-119.717124	walmart	
2280	1995	11	1	37.402909	-122.111793	walmart	
2326	1995	11	1	42.3476165	-77.668492	walmart	
2359	1995	11	1	41.883027	-80.749895	walmart	
2360	1995	11	1	33.9331236	-84.3375375	walmart	
2385	1995	11	1	47.297664	-122.25107	walmart	
2387	1995	11	1	27.925067	-82.324841	walmart	
2388	1995	11	1	40.4392776	-84.9912704	walmart	
2402	1995	11	1	40.8386199	-115.7917435	walmart	
2405	1995	11	1	42.7418706	-78.8689967	walmart	
2423	1995	11	1	18.396418	-66.0013758	walmart	
2426	1995	11	1	39.9751563	-83.1543208	walmart	
2427	1995	11	1	32.9092454	-96.7377853	walmart	
2428	1995	11	1	38.0234648	-97.3365847	walmart	
2429	1995	11	1	39.951674	-83.827037	walmart	
2291	1995	11	21	32.651184	-117.094048	walmart	
2287	1995	12	28	41.0098737	-80.388563	walmart	
2434	1995	12	28	45.8096566	-88.03822	walmart	
2438	1995	12	28	38.471074	-77.417292	walmart	
2441	1995	12	28	39.426093	-84.60097	walmart	
2189	1995	12	30	39.4823674	-119.7915297	walmart	
2196	1995	12	30	48.1076	-123.361	walmart	
2222	1995	12	30	42.622907	-71.268697	walmart	
2251	1995	12	30	34.0002532	-117.9319883	walmart	
2254	1995	12	30	39.647883	-74.785195	walmart	
2258	1995	12	30	38.742347	-77.0855323	walmart	
2288	1995	12	30	34.028607	-117.758333	walmart	
2293	1995	12	30	39.6980475	-105.3241954	walmart	
2316	1995	12	30	41.4187734	-81.8963743	walmart	
2352	1995	12	30	45.5711184	-93.2046866	walmart	
2358	1995	12	30	45.0638947	-83.4766078	walmart	
2404	1995	12	30	29.5153553	-98.4831161	walmart	
2401	1996	1	2	34.13415	-117.984759	walmart	
2355	1996	1	3	42.9837218	-78.696925	walmart	
2371	1996	1	23	41.477002	-72.810643	walmart	
2312	1996	1	24	37.3041337	-79.9599122	walmart	
2096	1996	2	20	40.1982298	-75.0851372	walmart	
2325	1996	2	20	47.515407	-122.628216	walmart	
2400	1996	2	20	39.3460051	-82.973846	walmart	
2436	1996	2	20	39.40499	-76.948487	walmart	
6547	1996	2	22	41.2056373	-76.7855152	sam	
6565	1996	2	22	44.1400311	-103.1971067	sam	
3684	1996	2	29	18.0117811	-66.2486173	walmart	
2440	1996	3	27	35.3737111	-83.2259803	walmart	
2455	1996	4	2	47.52604	-111.296654	walmart	
2469	1996	4	2	46.153337	-122.983681	walmart	
6567	1996	4	3	40.688432	-75.2207323	sam	
2231	1996	4	24	41.4693559	-90.4830566	walmart	
2339	1996	4	24	40.4548184	-86.9294924	walmart	
2471	1996	4	24	40.073909	-83.137884	walmart	
6568	1996	5	15	42.02335	-93.625622	sam	
2253	1996	5	29	32.823338	-116.901861	walmart	
2320	1996	5	29	43.79995	-123.042205	walmart	
2336	1996	5	29	41.9312422	-70.5661451	walmart	
2354	1996	5	29	42.642704	-83.198261	walmart	
2366	1996	5	29	41.9338	-71.35	walmart	
2370	1996	5	29	42.7464778	-73.640333	walmart	
2445	1996	5	29	40.290632	-75.264684	walmart	
2163	1996	6	26	41.290441	-73.111924	walmart	
2236	1996	6	26	40.286204	-75.39328	walmart	
2331	1996	6	26	41.370961	-72.156103	walmart	
2373	1996	6	26	41.752657	-71.414249	walmart	
2453	1996	6	26	39.476284	-118.807322	walmart	
2337	1996	7	17	37.0081027	-79.8747661	walmart	
2444	1996	7	17	43.077906	-75.691107	walmart	
2474	1996	7	17	39.4409277	-78.9739156	walmart	
2317	1996	7	23	47.6355461	-122.6447815	walmart	
2485	1996	7	23	48.3077286	-116.5461199	walmart	
6581	1996	7	24	41.4635035	-75.626628	sam	
6573	1996	8	14	34.7540524	-77.4302414	sam	
6549	1996	8	21	38.2544472	-104.6091409	sam	
2144	1996	8	28	41.8203134	-73.0810609	walmart	
2333	1996	8	28	34.525684	-117.222814	walmart	
2357	1996	8	28	39.198588	-77.252018	walmart	
2450	1996	8	28	48.801559	-122.483326	walmart	
2475	1996	8	28	33.65272	-83.99678	walmart	
2490	1996	8	28	39.0352504	-94.6398512	walmart	
2491	1996	8	28	40.1386309	-87.6967495	walmart	
2505	1996	8	28	29.573414	-95.567695	walmart	
2334	1996	9	25	40.030068	-76.240968	walmart	
2199	1996	10	1	40.0762217	-80.9172381	walmart	
2522	1996	10	1	45.752369	-87.0780075	walmart	
6575	1996	10	16	40.4510612	-80.1805318	sam	
2420	1996	10	23	40.137663	-79.845999	walmart	
2297	1996	10	29	34.383215	-118.569724	walmart	
2300	1996	10	29	40.447902	-80.176226	walmart	
2361	1996	10	29	40.871361	-81.432958	walmart	
2477	1996	10	29	43.235048	-123.369784	walmart	
